ETH Simulated time (yr AD),ETH solar modulation parameter (MeV),ETH solar modulation parameter sig (MeV),QL Simulated time (yr AD),QL solar modulation parameter (MeV),Sunspot times (yr AD),Sunspots
981.666666666666,1123.04196199436,420.390881468888,1522.66666666666,259.87799731231,1711.25,1.25
981.75,1130.63039190019,421.898289093032,1522.75,259.200034524185,1711.33333333333,0.833333333333712
981.833333333333,1136.99060635909,423.101567266564,1522.83333333333,258.612035602555,1711.41666666666,0.416666666666287
981.916666666666,1142.10519414281,423.997055413877,1522.91666666666,258.112337555709,1711.5,0
982,1145.96126761487,424.581427145474,1523,257.69800155229,1711.58333333333,0
982.083333333333,1148.55053549455,424.851686228642,1523.08333333333,257.364773386708,1711.66666666666,0
982.166666666666,1149.86935717957,424.80516991972,1523.16666666666,257.107062130297,1711.75,0
982.25,1149.91877881177,424.439560643025,1523.25,256.917939277316,1711.83333333333,0
982.333333333333,1148.70455115442,423.752906818234,1523.33333333333,256.789160292652,1711.91666666666,0
982.416666666666,1146.23712922005,422.743653379742,1523.41666666666,256.711209887606,1712,0
982.5,1142.53165345651,421.410682232899,1523.5,256.673371698995,1712.08333333333,0
982.583333333333,1137.60791217468,419.753362564948,1523.58333333333,256.66382239769,1712.16666666666,0
982.666666666666,1131.49028479221,417.771610561408,1523.66666666666,256.669749627207,1712.25,0
982.75,1124.20766537964,415.465957665784,1523.75,256.677492570226,1712.33333333333,0
982.833333333333,1115.79336593452,412.837626084955,1523.83333333333,256.672703356952,1712.41666666666,0
982.916666666666,1106.28499878137,409.888609825353,1523.91666666666,256.640526960648,1712.5,0
983,1095.7243375044,406.621759174973,1524,256.565796673578,1712.58333333333,0.274999999999749
983.083333333333,1084.15715586702,403.040866238488,1524.08333333333,256.433241745345,1712.66666666666,0.55000000000025
983.166666666666,1071.63304424729,399.150748921703,1524.16666666666,256.227703368604,1712.75,0.825
983.25,1058.20520320796,394.957330700906,1524.25,255.934355013107,1712.83333333333,1.09999999999974
983.333333333333,1043.93021392067,390.467713617363,1524.33333333333,255.538923176004,1712.91666666666,1.37500000000025
983.416666666666,1028.86778529145,385.690242157111,1524.41666666666,255.027904862001,1713,1.65
983.5,1013.08047781501,380.634555947206,1524.5,254.388778411896,1713.08333333333,1.92499999999974
983.583333333333,996.633404434545,375.311629493229,1524.58333333333,253.610204584108,1713.16666666666,2.20000000000025
983.666666666666,979.593909010006,369.733797496738,1524.66666666666,252.682215039458,1713.25,2.47499999999999
983.75,962.031223403098,363.914764622491,1524.75,251.596385587987,1713.33333333333,2.74999999999974
983.833333333333,944.016104672521,357.869598926035,1524.83333333333,250.345991734842,1713.41666666666,3.02500000000025
983.916666666666,925.620454441189,351.614708495515,1524.91666666666,248.926144216487,1713.5,3.3
984,906.916923141126,345.167801199603,1525,247.333902356365,1713.58333333333,4.54999999999886
984.083333333333,887.978502514922,338.547827755999,1525.08333333333,245.568363209794,1713.66666666666,5.80000000000113
984.166666666666,868.878110317833,331.774908624512,1525.16666666666,243.630724656176,1713.75,7.05
984.25,849.688171434659,324.870245454158,1525.25,241.524320890253,1713.83333333333,8.29999999999886
984.333333333333,830.480199518605,317.856017948489,1525.33333333333,239.254629186337,1713.91666666666,9.55000000000113
984.416666666666,811.324382891941,310.755267066623,1525.41666666666,236.829247322469,1714,10.8
984.5,792.28917802809,303.59176548968,1525.5,234.257841592027,1714.08333333333,12.0499999999988
984.583333333333,773.44091360257,296.38987628962,1525.58333333333,231.552065858888,1714.16666666666,13.3000000000011
984.666666666666,754.843407898129,289.174400762344,1525.66666666666,228.725452620111,1714.25,14.55
984.75,736.557602276309,281.970416449765,1525.75,225.793277531588,1714.33333333333,15.7999999999988
984.833333333333,718.641213476071,274.803106489943,1525.83333333333,222.772399331929,1714.41666666666,17.0500000000011
984.916666666666,701.148407663477,267.697581602542,1525.91666666666,219.681077572134,1714.5,18.3
985,684.129499420893,260.678696240288,1526,216.538771022837,1714.58333333333,20.5249999999979
985.083333333333,667.630679172036,253.770860712447,1526.08333333333,213.365920066071,1714.66666666666,22.750000000002
985.166666666666,651.693772738347,246.997851376923,1526.16666666666,210.183716718938,1714.75,24.975
985.25,636.356036607366,240.382621231238,1526.25,207.01386609241,1714.83333333333,27.1999999999979
985.333333333333,621.649991970093,233.947113345427,1526.33333333333,203.878343022177,1714.91666666666,29.425000000002
985.416666666666,607.603299766424,227.71207956029,1526.41666666666,200.79914738049,1715,31.65
985.5,594.238678077878,221.696906759435,1526.5,197.79806129301,1715.08333333333,33.8749999999979
985.583333333333,581.573862369665,215.91945286519,1526.58333333333,194.896411213208,1715.16666666666,36.100000000002
985.666666666666,569.621608353461,210.39589454366,1526.66666666666,192.114837570051,1715.25,38.325
985.75,558.389736616124,205.140588444982,1526.75,189.473074501597,1715.33333333333,40.5499999999979
985.833333333333,547.881217628629,200.165947648319,1526.83333333333,186.989742013699,1715.41666666666,42.775000000002
985.916666666666,538.094295304271,195.482334823624,1526.91666666666,184.682152755612,1715.5,45
986,529.022646906002,191.097973460457,1527,182.566135478129,1715.58333333333,47.7749999999974
986.083333333333,520.655576798529,187.018878340047,1527.08333333333,180.65587712091,1715.66666666666,50.5500000000025
986.166666666666,512.978241285548,183.248806232773,1527.16666666666,178.963785329539,1715.75,53.325
986.25,505.971901548394,179.789227590572,1527.25,177.5003729843,1715.83333333333,56.0999999999974
986.333333333333,499.614201498755,176.639319778505,1527.33333333333,176.274166011205,1715.91666666666,58.8750000000025
986.416666666666,493.879467177032,173.795982153978,1527.41666666666,175.291635367077,1716,61.65
986.5,488.7390241773,171.253873054948,1527.5,174.557153691077,1716.08333333333,64.4249999999974
986.583333333333,484.161529463674,169.005468504184,1527.58333333333,174.072976725625,1716.16666666666,67.2000000000025
986.666666666666,480.113313859487,167.041142184053,1527.66666666666,173.839249238263,1716.25,69.975
986.75,476.558731436056,165.349265989636,1527.75,173.854034820784,1716.33333333333,72.7499999999974
986.833333333333,473.460511997937,163.91633022408,1527.83333333333,174.113368599521,1716.41666666666,75.5250000000025
986.916666666666,470.780112852803,162.727082253546,1527.91666666666,174.611331558316,1716.5,78.3
987,468.478066065572,161.764682188394,1528,175.340144853094,1716.58333333333,80.5249999999979
987.083333333333,466.514317441217,161.010873911846,1528.08333333333,176.290282198511,1716.66666666666,82.750000000002
987.166666666666,464.848553601264,160.44616956432,1528.16666666666,177.450598177304,1716.75,84.975
987.25,463.44051377331,160.050045445315,1528.25,178.808470222156,1716.83333333333,87.1999999999979
987.333333333333,462.250283322713,159.801147227,1528.33333333333,180.349952070484,1716.91666666666,89.425000000002
987.416666666666,461.238566576897,159.677502356996,1528.41666666666,182.059936648879,1717,91.65
987.5,460.366937053368,159.656737518142,1528.5,183.922326531049,1717.08333333333,93.8749999999979
987.583333333333,459.598063754674,159.716298981184,1528.58333333333,185.920210281585,1717.16666666666,96.100000000002
987.666666666666,458.895912723374,159.833673623056,1528.66666666666,188.036043133679,1717.25,98.325
987.75,458.22592355847,159.986608285542,1528.75,190.251830553101,1717.33333333333,100.549999999997
987.833333333333,457.555161084944,160.153325013933,1528.83333333333,192.549313316893,1717.41666666666,102.775000000002
987.916666666666,456.852442843062,160.312729546423,1528.91666666666,194.910152786542,1717.5,105
988,456.088443523673,160.44461023737,1529,197.316115085322,1717.58333333333,104.583333333333
988.083333333333,455.235777902013,160.529824429703,1529.08333333333,199.749252902815,1717.66666666666,104.166666666666
988.166666666666,454.269064160184,160.550469226379,1529.16666666666,202.192083655032,1717.75,103.75
988.25,453.164969661871,160.490033753611,1529.25,204.627762736482,1717.83333333333,103.333333333333
988.333333333333,451.902241220529,160.333530403142,1529.33333333333,207.040250615215,1717.91666666666,102.916666666666
988.416666666666,450.461721735492,160.067603121051,1529.41666666666,209.414472537223,1718,102.5
988.5,448.826354847117,159.680611459688,1529.5,211.736469612125,1718.08333333333,102.083333333333
988.583333333333,446.981179041684,159.162689745353,1529.58333333333,213.993540041627,1718.16666666666,101.666666666666
988.666666666666,444.913312437642,158.505781309579,1529.66666666666,216.174369224882,1718.25,101.25
988.75,442.611929307299,157.703648287726,1529.75,218.269147432168,1718.33333333333,100.833333333333
988.833333333333,440.068229230413,156.751858009572,1529.83333333333,220.269673681413,1718.41666666666,100.416666666666
988.916666666666,437.275399636596,155.647747481675,1529.91666666666,222.16944438236,1718.5,100
989,434.22857237082,154.3903678674,1530,223.963725234164,1718.58333333333,97.0833333333359
989.083333333333,430.924774809556,152.980411192533,1530.08333333333,225.649604794796,1718.66666666666,94.166666666664
989.166666666666,427.362875964422,151.420121734054,1530.16666666666,227.226028141094,1718.75,91.25
989.25,423.543527936252,149.713194669302,1530.25,228.693809181869,1718.83333333333,88.3333333333359
989.333333333333,419.469103025409,147.864664558709,1530.33333333333,230.055620502752,1718.91666666666,85.416666666664
989.416666666666,415.143626762603,145.880786126868,1530.41666666666,231.31596005879,1719,82.5
989.5,410.57270709655,143.768909637039,1530.5,232.481094502375,1719.08333333333,79.5833333333359
989.583333333333,405.763459959336,141.537352957441,1530.58333333333,233.558979383552,1719.16666666666,76.666666666664
989.666666666666,400.724431427253,139.195272209175,1530.66666666666,234.559156872258,1719.25,73.75
989.75,395.465516704324,136.752532673619,1530.75,235.492632030534,1719.33333333333,70.8333333333359
989.833333333333,389.997876178167,134.21958142874,1530.83333333333,236.371729012369,1719.41666666666,67.916666666664
989.916666666666,384.333848833766,131.607322982905,1530.91666666666,237.20992889406,1719.5,65
990,378.486863359567,128.926998981563,1531,238.021691141109,1719.58333333333,63.4750000000013
990.083333333333,372.471347336633,126.190072878578,1531.08333333333,238.822260992922,1719.66666666666,61.9499999999986
990.166666666666,366.302634948513,123.408120299918,1531.16666666666,239.627465271125,1719.75,60.425
990.25,359.996873664417,120.592725696438,1531.25,240.453499259125,1719.83333333333,58.9000000000013
990.333333333333,353.570930322296,117.755385789214,1531.33333333333,241.316707347668,1719.91666666666,57.3749999999986
990.416666666666,347.042296987628,114.907420244067,1531.41666666666,242.233360118349,1720,55.85
990.5,340.428996915236,112.059889952313,1531.5,243.219430484999,1720.08333333333,54.3250000000013
990.583333333333,333.749490913418,109.223523225747,1531.58333333333,244.290371458864,1720.16666666666,52.7999999999986
990.666666666666,327.022584407433,106.408650127039,1531.66666666666,245.4608980554,1720.25,51.275
990.75,320.26733552267,103.625145050701,1531.75,246.744775818255,1720.33333333333,49.7500000000013
990.833333333333,313.502964555846,100.882377548141,1531.83333333333,248.154618397961,1720.41666666666,48.2249999999986
990.916666666666,306.74876527421,98.1891712596161,1531.91666666666,249.701696587717,1720.5,46.7
991,300.024018575574,95.5537706843817,1532,251.395761183735,1720.58333333333,46.4166666666669
991.083333333333,293.347909141689,92.9838153968305,1532.08333333333,253.244881991911,1720.66666666666,46.133333333333
991.166666666666,286.739445785733,90.486321213241,1532.16666666666,255.255305217244,1720.75,45.85
991.25,280.217386179746,88.0676677455825,1532.25,257.431331308869,1720.83333333333,45.5666666666669
991.333333333333,273.800166528103,85.7335917533118,1532.33333333333,259.775215075066,1720.91666666666,45.283333333333
991.416666666666,267.505836562024,83.489185715847,1532.41666666666,262.287089552855,1721,45
991.5,261.352000025342,81.3389010843676,1532.5,264.964914757327,1721.08333333333,44.7166666666669
991.583333333333,255.355760641592,79.2865557190385,1532.58333333333,267.80445207428,1721.16666666666,44.433333333333
991.666666666666,249.533673407442,77.3353450658242,1532.66666666666,270.799264703364,1721.25,44.15
991.75,243.901700945909,75.4878566676422,1532.75,273.94074420636,1721.33333333333,43.8666666666669
991.833333333333,238.475174571613,73.7460876364009,1532.83333333333,277.218162863881,1721.41666666666,43.583333333333
991.916666666666,233.268759666437,72.1114647420187,1532.91666666666,280.618751191412,1721.5,43.3
992,228.296424934817,70.5848668097205,1533,284.12779961246,1721.58333333333,42.7500000000005
992.083333333333,223.571415099634,69.1666491588096,1533.08333333333,287.728782946308,1721.66666666666,42.1999999999995
992.166666666666,219.106226606427,67.8566698580619,1533.16666666666,291.403506082141,1721.75,41.65
992.25,214.912585918201,66.654317607536,1533.25,295.132269036443,1721.83333333333,41.1000000000005
992.333333333333,211.001430001504,65.5585410809275,1533.33333333333,298.894049548071,1721.91666666666,40.5499999999995
992.416666666666,207.38288862854,64.5678795755571,1533.41666666666,302.666701413484,1722,40
992.5,204.066268154231,63.6804948170686,1533.5,306.427166834739,1722.08333333333,39.4500000000005
992.583333333333,201.060036473721,62.8942037534923,1533.58333333333,310.151701100286,1722.16666666666,38.8999999999995
992.666666666666,198.371808924533,62.2065121531494,1533.66666666666,313.816107931403,1722.25,38.35
992.75,196.008334966871,61.6146487987903,1533.75,317.39598380767,1722.33333333333,37.8000000000005
992.833333333333,193.975485553675,61.115600050016,1533.83333333333,320.866969537162,1722.41666666666,37.2499999999995
992.916666666666,192.278241187474,60.7061445273464,1533.91666666666,324.205007264099,1722.5,36.7
993,190.920680751629,60.3828876513422,1534,327.386601011354,1722.58333333333,35.166666666668
993.083333333333,189.905971293828,60.1422957480167,1534.08333333333,330.389078741943,1722.66666666666,33.6333333333319
993.166666666666,189.236359016902,59.9807294146144,1534.16666666666,333.190853801059,1722.75,32.1
993.25,188.913161779807,59.8944758412483,1534.25,335.771683479145,1722.83333333333,30.566666666668
993.333333333333,188.936763422353,59.8797798117028,1534.33333333333,338.112922322137,1722.91666666666,29.0333333333319
993.416666666666,189.306610209838,59.9328731544175,1534.41666666666,340.197767702443,1723,27.5
993.5,190.021209664407,60.050002467285,1534.5,342.011495044396,1723.08333333333,25.966666666668
993.583333333333,191.078132018844,60.2274549849286,1534.58333333333,343.541679965494,1723.16666666666,24.4333333333319
993.666666666666,192.474014497905,60.4615824889849,1534.66666666666,344.778404449142,1723.25,22.9
993.75,194.204568600589,60.7488231801935,1534.75,345.71444400751,1723.33333333333,21.366666666668
993.833333333333,196.264590522019,61.0857214384132,1534.83333333333,346.345432626366,1723.41666666666,19.8333333333319
993.916666666666,198.647974814036,61.4689453969094,1534.91666666666,346.67000210895,1723.5,18.3
994,201.347731338123,61.895302253999,1535,346.68989226094,1723.58333333333,19.6916666666654
994.083333333333,204.356005515685,62.361751242551,1535.08333333333,346.410028227029,1723.66666666666,21.0833333333346
994.166666666666,207.664101839834,62.8654141839156,1535.16666666666,345.838561320934,1723.75,22.475
994.25,211.262510594841,63.4035835765127,1535.25,344.986870042266,1723.83333333333,23.8666666666654
994.333333333333,215.140937739101,63.9737282101265,1535.33333333333,343.869518705258,1723.91666666666,25.2583333333345
994.416666666666,219.288337931788,64.5734963431363,1535.41666666666,342.50417210211,1724,26.65
994.5,223.692950701254,65.2007165204149,1535.5,340.911465702768,1724.08333333333,28.0416666666654
994.583333333333,228.342339750757,65.8533961427081,1535.58333333333,339.114831935351,1724.16666666666,29.4333333333346
994.666666666666,233.22343536962,66.52971792628,1535.66666666666,337.140284068346,1724.25,30.825
994.75,238.322579865154,67.2280344132915,1535.75,335.016160135983,1724.33333333333,32.2166666666654
994.833333333333,243.625575853135,67.9468607042923,1535.83333333333,332.772830224884,1724.41666666666,33.6083333333346
994.916666666666,249.117737142763,68.6848655818242,1535.91666666666,330.442371284263,1724.5,35
995,254.783941828622,69.4408611814949,1536,328.058214436398,1724.58333333333,37.6416666666642
995.083333333333,260.6086870742,70.2137913534332,1536.08333333333,325.654770513609,1724.66666666666,40.2833333333357
995.166666666666,266.576144986251,71.0027188582639,1536.16666666666,323.267040118717,1724.75,42.925
995.25,272.670218999851,71.8068115718411,1536.25,320.930214739977,1724.83333333333,45.5666666666642
995.333333333333,278.874600344743,72.6253279302578,1536.33333333333,318.679275281932,1724.91666666666,48.2083333333357
995.416666666666,285.17282439903,73.4576019108406,1536.41666666666,316.548593905261,1725,50.85
995.5,291.548326981197,74.3030278945994,1536.5,314.571544483663,1725.08333333333,53.4916666666642
995.583333333333,297.984500836417,75.1610457829424,1536.58333333333,312.780126407425,1725.16666666666,56.1333333333357
995.666666666666,304.464752724667,76.0311267474421,1536.66666666666,311.204605929008,1725.25,58.775
995.75,310.972561618259,76.91275997742,1536.75,309.873178755383,1725.33333333333,61.4166666666642
995.833333333333,317.491538569285,77.8054407574835,1536.83333333333,308.811657138838,1725.41666666666,64.0583333333357
995.916666666666,324.005488817048,78.708660159066,1536.91666666666,308.043184297422,1725.5,66.7
996,330.498476675775,79.6218965699181,1537,307.587978604076,1725.58333333333,71.9749999999952
996.083333333333,336.954893679328,80.5446092194119,1537.08333333333,307.463109616967,1725.66666666666,77.2500000000048
996.166666666666,343.359530372129,81.4762337998442,1537.16666666666,307.682307681138,1725.75,82.525
996.25,349.697652035991,82.4161802521883,1537.25,308.255808512404,1725.83333333333,87.7999999999952
996.333333333333,355.955078536222,83.3638327821134,1537.33333333333,309.190233876025,1725.91666666666,93.0750000000047
996.416666666666,362.11826835117,84.3185521810758,1537.41666666666,310.488509190418,1726,98.35
996.5,368.174406706343,85.27968052517,1537.5,312.149818614735,1726.08333333333,103.624999999995
996.583333333333,374.111497560935,86.2465482996545,1537.58333333333,314.169597914047,1726.16666666666,108.900000000004
996.666666666666,379.918458990207,87.2184839489698,1537.66666666666,316.539565134177,1726.25,114.175
996.75,385.585221273086,88.194825783218,1537.75,319.247788857534,1726.33333333333,119.449999999995
996.833333333333,391.102826732244,89.1749360855051,1537.83333333333,322.278793549496,1726.41666666666,124.725000000004
996.916666666666,396.463530084968,90.1582171651217,1537.91666666666,325.613701240056,1726.5,130
997,401.660897752271,91.1441289961334,1538,329.230408515319,1726.58333333333,136.108333333327
997.083333333333,406.689904266762,92.1322079801847,1538.08333333333,333.103797513906,1726.66666666666,142.216666666672
997.166666666666,411.547023687309,93.1220862963155,1538.16666666666,337.205979325752,1726.75,148.325
997.25,416.230313863907,94.1135112745588,1538.25,341.506567864283,1726.83333333333,154.433333333327
997.333333333333,420.73949153544,95.1063642620572,1538.33333333333,345.972981922426,1726.91666666666,160.541666666672
997.416666666666,425.075996520286,96.1006785188076,1538.41666666666,350.570772733448,1727,166.65
997.5,429.243043566373,97.096655753192,1538.5,355.263973949187,1727.08333333333,172.758333333327
997.583333333333,433.24566069417,98.0946809668046,1538.58333333333,360.015470526988,1727.16666666666,178.866666666672
997.666666666666,437.090713076349,99.0953353189745,1538.66666666666,364.787382584054,1727.25,184.975
997.75,440.786911656574,100.099406743256,1538.75,369.541459832942,1727.33333333333,191.083333333327
997.833333333333,444.344805824107,101.107898051442,1538.83333333333,374.239481753772,1727.41666666666,197.191666666672
997.916666666666,447.776759536216,102.122032247029,1538.91666666666,378.843658186507,1727.5,203.3
998,451.096910323655,103.143254744144,1539,383.317024548361,1727.58333333333,200.666666666669
998.083333333333,454.32111064439,104.173232161944,1539.08333333333,387.623825454902,1727.66666666666,198.03333333333
998.166666666666,457.466851111828,105.213847365619,1539.16666666666,391.729880310759,1727.75,195.4
998.25,460.553165274351,106.267190487731,1539.25,395.60292465051,1727.83333333333,192.766666666669
998.333333333333,463.600515887234,107.33554579792,1539.33333333333,399.212921728132,1727.91666666666,190.13333333333
998.416666666666,466.630662960298,108.421374461669,1539.41666666666,402.532339910648,1728,187.5
998.5,469.666514222291,109.527293391756,1539.5,405.536392568782,1728.08333333333,184.866666666669
998.583333333333,472.731958975611,110.656050526293,1539.58333333333,408.2032382128,1728.16666666666,182.23333333333
998.666666666666,475.851686612019,111.81049696771,1539.66666666666,410.514139559008,1728.25,179.6
998.75,479.050991324425,112.993556493845,1539.75,412.453581047035,1728.33333333333,176.966666666669
998.833333333333,482.355564785622,114.208193004539,1539.83333333333,414.009345078723,1728.41666666666,174.33333333333
998.916666666666,485.791278775583,115.457376492605,1539.91666666666,415.172547931585,1728.5,171.7
999,489.383959926666,116.744048129264,1540,415.937636923806,1728.58333333333,167.533333333337
999.083333333333,493.159158917104,118.071085038601,1540.08333333333,416.302350967544,1728.66666666666,163.366666666662
999.166666666666,497.141916563162,119.441265313378,1540.16666666666,416.267647103616,1728.75,159.2
999.25,501.356529318448,120.857233803506,1540.25,415.837595905438,1728.83333333333,155.033333333337
999.333333333333,505.826316677146,122.321469190831,1540.33333333333,415.019248752397,1728.91666666666,150.866666666662
999.416666666666,510.573392911655,123.836252843814,1540.41666666666,413.822479950922,1729,146.7
999.5,515.618445480005,125.403639912841,1540.5,412.259806604307,1729.08333333333,142.533333333337
999.583333333333,520.980522331198,127.025433072906,1540.58333333333,410.346189053536,1729.16666666666,138.366666666662
999.666666666666,526.67683022205,128.703159245562,1540.66666666666,408.098814649013,1729.25,134.2
999.75,532.722546036282,130.438049542532,1540.75,405.536867570069,1729.33333333333,130.033333333337
999.833333333333,539.130642964026,132.231022573423,1540.83333333333,402.68128738539,1729.41666666666,125.866666666662
999.916666666666,545.911733255829,134.082671149989,1540.91666666666,399.554519043579,1729.5,121.7
1000,553.07392910853,135.993252301363,1541,396.180256997015,1729.58333333333,118.083333333336
1000.08333333333,560.622723071877,137.962680399038,1541.08333333333,392.583186182547,1729.66666666666,114.466666666663
1000.16666666666,568.560889189791,139.990523103248,1541.16666666666,388.788722576036,1729.75,110.85
1000.25,576.888405916632,142.075999817285,1541.25,384.822755959903,1729.83333333333,107.233333333336
1000.33333333333,585.602401678842,144.21798238389,1541.33333333333,380.711397374688,1729.91666666666,103.616666666663
1000.41666666666,594.697123778536,146.414997849499,1541.41666666666,376.48073349667,1730,100
1000.5,604.163931145646,148.665233213671,1541.5,372.156589944585,1730.08333333333,96.3833333333366
1000.58333333333,613.991311230879,150.966542144652,1541.58333333333,367.764305303448,1730.16666666666,92.7666666666633
1000.66666666666,624.164921089484,153.31645366897,1541.66666666666,363.328517472419,1730.25,89.15
1000.75,634.667652434543,155.712182830767,1541.75,358.872963795732,1730.33333333333,85.5333333333366
1000.83333333333,645.479720137385,158.150643266815,1541.83333333333,354.420296318672,1730.41666666666,81.9166666666633
1000.91666666666,656.578773320841,160.628461566174,1541.91666666666,349.991913422576,1730.5,78.3
1001,667.940027830412,163.141993197284,1542,345.607809030197,1730.58333333333,76.6333333333348
1001.08333333333,679.536418497151,165.687339710292,1542.08333333333,341.286440522045,1730.66666666666,74.9666666666651
1001.16666666666,691.33876927696,168.260366884448,1542.16666666666,337.044616429629,1730.75,73.3
1001.25,703.315979135024,170.856723514657,1542.25,332.897404825471,1730.83333333333,71.6333333333348
1001.33333333333,715.435221468834,173.47186061282,1542.33333333333,328.858063091539,1730.91666666666,69.9666666666651
1001.41666666666,727.662154878024,176.101050895319,1542.41666666666,324.937989446738,1731,68.3
1001.5,739.961143110076,178.739408495161,1542.5,321.146696301605,1731.08333333333,66.6333333333348
1001.58333333333,752.295481982996,181.381908860819,1542.58333333333,317.491805218492,1731.16666666666,64.9666666666651
1001.66666666666,764.627630994574,184.023408780736,1542.66666666666,313.979062997484,1731.25,63.3
1001.75,776.919447175009,186.658666397838,1542.75,310.612378180496,1731.33333333333,61.6333333333348
1001.83333333333,789.132418529729,189.28236095457,1542.83333333333,307.393877065243,1731.41666666666,59.9666666666651
1001.91666666666,801.227894155684,191.889111848868,1542.91666666666,304.323978144517,1731.5,58.3
1002,813.167307808086,194.473496402718,1543,301.401483732217,1731.58333333333,54.9666666666696
1002.08333333333,824.912391401713,197.030065582661,1543.08333333333,298.623687405652,1731.66666666666,51.6333333333303
1002.16666666666,836.4253748037,199.553356839592,1543.16666666666,295.986495787348,1731.75,48.3
1002.25,847.669168514204,202.037903335054,1543.25,293.484563114252,1731.83333333333,44.9666666666696
1002.33333333333,858.607526514794,204.478239102123,1543.33333333333,291.111436999478,1731.91666666666,41.6333333333303
1002.41666666666,869.205187549907,206.868900065824,1543.41666666666,288.85971377528,1732,38.3
1002.5,879.427994161272,209.204421218135,1543.5,286.721201806391,1732.08333333333,34.9666666666696
1002.58333333333,889.242989769794,211.479330555414,1543.58333333333,284.687091173682,1732.16666666666,31.6333333333303
1002.66666666666,898.618494957159,213.688140631712,1543.66666666666,282.748128146804,1732.25,28.2999999999999
1002.75,907.524164850892,215.825338757966,1543.75,280.894792890348,1732.33333333333,24.9666666666696
1002.83333333333,915.931030177455,217.885376988784,1543.83333333333,279.11747888073,1732.41666666666,21.6333333333303
1002.91666666666,923.81152513171,219.862663101461,1543.91666666666,277.406672550187,1732.5,18.3
1003,931.139505724074,221.7515538041,1544,275.753131718808,1732.58333333333,17.4666666666674
1003.08333333333,937.890262681474,223.546351416964,1544.08333333333,274.14806142012,1732.66666666666,16.6333333333325
1003.16666666666,944.040533198208,225.241305239005,1544.16666666666,272.583285755663,1732.75,15.8
1003.25,949.568515722218,226.830618712615,1544.25,271.051414409759,1732.83333333333,14.9666666666674
1003.33333333333,954.453891467185,228.308463316511,1544.33333333333,269.546002409104,1732.91666666666,14.1333333333325
1003.41666666666,958.677855559062,229.668999861922,1544.41666666666,268.061701635737,1733,13.3
1003.5,962.223159823095,230.906407573833,1544.5,266.59440251858,1733.08333333333,12.4666666666674
1003.58333333333,965.074168306586,232.014921037751,1544.58333333333,265.141364252463,1733.16666666666,11.6333333333325
1003.66666666666,967.21692574983,232.988874797388,1544.66666666666,263.701331828641,1733.25,10.8
1003.75,968.63923836576,233.822755095091,1544.75,262.274638106571,1733.33333333333,9.96666666666742
1003.83333333333,969.330765465694,234.511257939539,1544.83333333333,260.863289112113,1733.41666666666,9.13333333333257
1003.91666666666,969.283119672481,235.049352355097,1544.91666666666,259.471030711366,1733.5,8.3
1004,968.489972697666,235.432347324046,1545,258.103394783903,1733.58333333333,9.83333333333194
1004.08333333333,966.947162964367,235.65596061037,1545.08333333333,256.76772302196,1733.66666666666,11.366666666668
1004.16666666666,964.652800842826,235.716387421141,1545.16666666666,255.473166564071,1733.75,12.9
1004.25,961.607367080122,235.610366808493,1545.25,254.230659901267,1733.83333333333,14.4333333333319
1004.33333333333,957.813800209775,235.335243881009,1545.33333333333,253.05286789732,1733.91666666666,15.966666666668
1004.41666666666,953.277569220175,234.889026215576,1545.41666666666,251.954105292513,1734,17.5
1004.5,948.006728371922,234.270433223487,1545.5,250.950228630977,1734.08333333333,19.0333333333319
1004.58333333333,942.011951671404,233.478937544887,1545.58333333333,250.058501111519,1734.16666666666,20.566666666668
1004.66666666666,935.306545101498,232.514797801555,1545.66666666666,249.297431396569,1734.25,22.1
1004.75,927.906435286162,231.379082247007,1545.75,248.686587926031,1734.33333333333,23.6333333333319
1004.83333333333,919.830133834579,230.073683044054,1545.83333333333,248.246390777386,1734.41666666666,25.166666666668
1004.91666666666,911.098677181746,228.601321090719,1545.91666666666,247.99788359415,1734.5,26.7
1005,901.735542320929,226.965541502306,1546,247.962488571581,1734.58333333333,29.1999999999977
1005.08333333333,891.76653939357,225.170700031401,1546.08333333333,248.161747921608,1734.66666666666,31.7000000000022
1005.16666666666,881.219682605703,223.221940870429,1546.16666666666,248.61705557902,1734.75,34.2
1005.25,870.125041294751,221.125166437828,1546.25,249.349383076461,1734.83333333333,36.6999999999977
1005.33333333333,858.514573144053,218.886999888711,1546.33333333333,250.379003472348,1734.91666666666,39.2000000000022
1005.41666666666,846.421941595416,216.514741193928,1546.41666666666,251.725217016705,1735,41.7
1005.5,833.882319544353,214.016317693243,1546.5,253.406081977505,1735.08333333333,44.1999999999977
1005.58333333333,820.93218148866,211.400230068431,1546.58333333333,255.438153786227,1735.16666666666,46.7000000000022
1005.66666666666,807.60908646164,208.675494718464,1546.66666666666,257.836235413918,1735.25,49.2
1005.75,793.951454319251,205.851583546306,1546.75,260.613141656425,1735.33333333333,51.6999999999977
1005.83333333333,779.99833826438,202.938362169012,1546.83333333333,263.779479785386,1735.41666666666,54.2000000000022
1005.91666666666,765.789196880128,199.946027536673,1546.91666666666,267.343448806099,1735.5,56.7
1006,751.363669397359,196.885045904432,1547,271.310659351547,1735.58333333333,61.6999999999954
1006.08333333333,736.761358379203,193.766092057196,1547.08333333333,275.683976033519,1735.66666666666,66.7000000000045
